EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5544314,WESTMORELAND (ZONE), ,01/02/1996,1000,Ice Storm, , ,0,0,0,0,PA,EST, ,1005650,Z,30,PBZ,0,0, , , , , , , , , ,01/03/1996,1500, , , , ,"","A major winter storm moved through the Upper Ohio Valley. The storm produced a heavy accumulation of ice throughout a large part of southwestern Pennsylvania. Around one inch of freezing rain and sleet accumulated across Beaver and Allegheny Counties. One-quarter to one-half of an inch of ice was deposited in Butler, Armstrong, and in the ridges of Westmoreland County.",1
5544317,GARRETT (ZONE), ,01/02/1996,1000,Ice Storm, , ,0,0,3000,0,MD,EST, ,2032887,Z,1,PBZ,0,0, , , , , , , , , ,01/03/1996,1500, , , , ,"","Ice accumulated to an inch thick in parts of Garrett County. Several trees were downed under the weight of the ice.",2
5544307,MUSKINGUM (ZONE), ,01/02/1996,1000,Ice Storm, , ,0,0,0,0,OH,EST, ,2032886,Z,57,PBZ,0,0, , , , , , , , , ,01/03/1996,1500, , , , ,"","A major winter storm moved through the Upper Ohio Valley and dumped a mixture of freezing rain and sleet in east central Ohio. One-quarter of an inch of ice accumulated in Monroe, Noble and Belmont Counties. One to two inches of ice was reported in Muskingum, Jefferson, Guernsey and Harrison Counties.",3
5544306,JEFFERSON (ZONE), ,01/02/1996,1000,Ice Storm, , ,0,0,0,0,OH,EST, ,2032886,Z,50,PBZ,0,0, , , , , , , , , ,01/03/1996,1500, , , , ,"","A major winter storm moved through the Upper Ohio Valley and dumped a mixture of freezing rain and sleet in east central Ohio. One-quarter of an inch of ice accumulated in Monroe, Noble and Belmont Counties. One to two inches of ice was reported in Muskingum, Jefferson, Guernsey and Harrison Counties.",4
5544305,HARRISON (ZONE), ,01/02/1996,1000,Ice Storm, , ,0,0,0,0,OH,EST, ,2032886,Z,49,PBZ,0,0, , , , , , , , , ,01/03/1996,1500, , , , ,"","A major winter storm moved through the Upper Ohio Valley and dumped a mixture of freezing rain and sleet in east central Ohio. One-quarter of an inch of ice accumulated in Monroe, Noble and Belmont Counties. One to two inches of ice was reported in Muskingum, Jefferson, Guernsey and Harrison Counties.",5
5544309,BELMONT (ZONE), ,01/02/1996,1000,Ice Storm, , ,0,0,0,0,OH,EST, ,2032886,Z,59,PBZ,0,0, , , , , , , , , ,01/03/1996,1500, , , , ,"","A major winter storm moved through the Upper Ohio Valley and dumped a mixture of freezing rain and sleet in east central Ohio. One-quarter of an inch of ice accumulated in Monroe, Noble and Belmont Counties. One to two inches of ice was reported in Muskingum, Jefferson, Guernsey and Harrison Counties.",6
5544308,GUERNSEY (ZONE), ,01/02/1996,1000,Ice Storm, , ,0,0,0,0,OH,EST, ,2032886,Z,58,PBZ,0,0, , , , , , , , , ,01/03/1996,1500, , , , ,"","A major winter storm moved through the Upper Ohio Valley and dumped a mixture of freezing rain and sleet in east central Ohio. One-quarter of an inch of ice accumulated in Monroe, Noble and Belmont Counties. One to two inches of ice was reported in Muskingum, Jefferson, Guernsey and Harrison Counties.",7
5544311,MONROE (ZONE), ,01/02/1996,1000,Ice Storm, , ,0,0,0,0,OH,EST, ,2032886,Z,69,PBZ,0,0, , , , , , , , , ,01/03/1996,1500, , , , ,"","A major winter storm moved through the Upper Ohio Valley and dumped a mixture of freezing rain and sleet in east central Ohio. One-quarter of an inch of ice accumulated in Monroe, Noble and Belmont Counties. One to two inches of ice was reported in Muskingum, Jefferson, Guernsey and Harrison Counties.",8
5544310,NOBLE (ZONE), ,01/02/1996,1000,Ice Storm, , ,0,0,0,0,OH,EST, ,2032886,Z,68,PBZ,0,0, , , , , , , , , ,01/03/1996,1500, , , , ,"","A major winter storm moved through the Upper Ohio Valley and dumped a mixture of freezing rain and sleet in east central Ohio. One-quarter of an inch of ice accumulated in Monroe, Noble and Belmont Counties. One to two inches of ice was reported in Muskingum, Jefferson, Guernsey and Harrison Counties.",9
5544316,ARMSTRONG (ZONE), ,01/02/1996,1000,Ice Storm, , ,0,0,0,0,PA,EST, ,1005650,Z,22,PBZ,0,0, , , , , , , , , ,01/03/1996,1500, , , , ,"","A major winter storm moved through the Upper Ohio Valley. The storm produced a heavy accumulation of ice throughout a large part of southwestern Pennsylvania. Around one inch of freezing rain and sleet accumulated across Beaver and Allegheny Counties. One-quarter to one-half of an inch of ice was deposited in Butler, Armstrong, and in the ridges of Westmoreland County.",10
5544313,ALLEGHENY (ZONE), ,01/02/1996,1000,Ice Storm, , ,0,0,0,0,PA,EST, ,1005650,Z,21,PBZ,0,0, , , , , , , , , ,01/03/1996,1500, , , , ,"","A major winter storm moved through the Upper Ohio Valley. The storm produced a heavy accumulation of ice throughout a large part of southwestern Pennsylvania. Around one inch of freezing rain and sleet accumulated across Beaver and Allegheny Counties. One-quarter to one-half of an inch of ice was deposited in Butler, Armstrong, and in the ridges of Westmoreland County.",11
5544312,BUTLER (ZONE), ,01/02/1996,1000,Ice Storm, , ,0,0,0,0,PA,EST, ,1005650,Z,14,PBZ,0,0, , , , , , , , , ,01/03/1996,1500, , , , ,"","A major winter storm moved through the Upper Ohio Valley. The storm produced a heavy accumulation of ice throughout a large part of southwestern Pennsylvania. Around one inch of freezing rain and sleet accumulated across Beaver and Allegheny Counties. One-quarter to one-half of an inch of ice was deposited in Butler, Armstrong, and in the ridges of Westmoreland County.",12
5544315,BEAVER (ZONE), ,01/02/1996,1000,Ice Storm, , ,0,0,0,0,PA,EST, ,1005650,Z,20,PBZ,0,0, , , , , , , , , ,01/03/1996,1500, , , , ,"","A major winter storm moved through the Upper Ohio Valley. The storm produced a heavy accumulation of ice throughout a large part of southwestern Pennsylvania. Around one inch of freezing rain and sleet accumulated across Beaver and Allegheny Counties. One-quarter to one-half of an inch of ice was deposited in Butler, Armstrong, and in the ridges of Westmoreland County.",13
5541815,PERRY (ZONE), ,01/02/1996,1600,Ice Storm, , ,0,0,5000,0,OH,EST, ,2029507,Z,66,RLX,0,0, , , , , , , , , ,01/03/1996,400, , , , ,"","A half to three quarter of an inch of ice formed from freezing
rain and sleet across Perry and Morgan Counties.",14
5541816,MORGAN (ZONE), ,01/02/1996,1600,Ice Storm, , ,0,0,5000,0,OH,EST, ,2029507,Z,67,RLX,0,0, , , , , , , , , ,01/03/1996,400, , , , ,"","A half to three quarter of an inch of ice formed from freezing
rain and sleet across Perry and Morgan Counties.",15
5544169,OLYMPICS (ZONE), ,01/06/1996,1200,Ice Storm, , ,0,0,16000,0,WA,PST, ,1006579,Z,12,SEW,0,0, , , , , , , , , ,01/06/1996,1700, , , , ,"","Freezing rain was blamed for 42 accidents during the day.  No injuries were reported.  It also prevented Snoqualmie Pass ski area from opening that day.",16
5569484,CHESTERFIELD (ZONE), ,01/06/1996,1200,Ice Storm, , ,0,0,0,0,SC,EST, ,2051080,Z,16,CAE,0,0, , , , , , , , , ,01/07/1996,1600, , , , ,"","A major winter storm produced 1 to 3 inches of snow in the eastern Piedmont and northern Midlands of South Carolina. One quarter to one half inch of freezing rain also occurred along with one inch of sleet. Aound 7000 people were without power for two days and schools and many businesses were closed.",17
5569310,LANCASTER (ZONE), ,01/06/1996,1200,Ice Storm, , ,0,0,0,0,SC,EST, ,2051080,Z,15,CAE,0,0, , , , , , , , , ,01/07/1996,1600, , , , ,"","A major winter storm produced 1 to 3 inches of snow in the eastern Piedmont and northern Midlands of South Carolina. One quarter to one half inch of freezing rain also occurred along with one inch of sleet. Aound 7000 people were without power for two days and schools and many businesses were closed.",18
5569486,FAIRFIELD (ZONE), ,01/06/1996,1200,Ice Storm, , ,0,0,0,0,SC,EST, ,2051080,Z,21,CAE,0,0, , , , , , , , , ,01/07/1996,1600, , , , ,"","A major winter storm produced 1 to 3 inches of snow in the eastern Piedmont and northern Midlands of South Carolina. One quarter to one half inch of freezing rain also occurred along with one inch of sleet. Aound 7000 people were without power for two days and schools and many businesses were closed.",19
5569485,NEWBERRY (ZONE), ,01/06/1996,1200,Ice Storm, , ,0,0,0,0,SC,EST, ,2051080,Z,20,CAE,0,0, , , , , , , , , ,01/07/1996,1600, , , , ,"","A major winter storm produced 1 to 3 inches of snow in the eastern Piedmont and northern Midlands of South Carolina. One quarter to one half inch of freezing rain also occurred along with one inch of sleet. Aound 7000 people were without power for two days and schools and many businesses were closed.",20
5569487,KERSHAW (ZONE), ,01/06/1996,1200,Ice Storm, , ,0,0,0,0,SC,EST, ,2051080,Z,22,CAE,0,0, , , , , , , , , ,01/07/1996,1600, , , , ,"","A major winter storm produced 1 to 3 inches of snow in the eastern Piedmont and northern Midlands of South Carolina. One quarter to one half inch of freezing rain also occurred along with one inch of sleet. Aound 7000 people were without power for two days and schools and many businesses were closed.",21
5544584,NASH (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033621,Z,27,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",22
5544599,SAMPSON (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033636,Z,89,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",23
5544598,CUMBERLAND (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033635,Z,88,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",24
5544597,HOKE (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033634,Z,86,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",25
5544596,SCOTLAND (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033633,Z,85,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",26
5544595,RICHMOND (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033632,Z,84,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",27
5544594,ANSON (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033631,Z,83,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",28
5544593,WAYNE (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033630,Z,78,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",29
5544592,HARNETT (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033629,Z,77,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",30
5544591,LEE (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033628,Z,76,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",31
5544590,MOORE (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033627,Z,75,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",32
5544589,MONTGOMERY (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033626,Z,74,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",33
5544588,STANLY (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033625,Z,73,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",34
5544587,WILSON (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033624,Z,43,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",35
5544586,JOHNSTON (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033623,Z,42,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",36
5544585,EDGECOMBE (ZONE), ,01/06/1996,1300,Ice Storm, , ,0,0,0,0,NC,EST, ,2033622,Z,28,RAH,0,0, , , , , , , , , ,01/07/1996,2100, , , , ,"","",37
5536944,CHESTER (ZONE), ,01/07/1996,600,Ice Storm, , ,0,0,0,0,SC,EST, ,2404275,Z,14,GSP,0,0, , , , , , , , , ,01/07/1996,1300, , , , ,"","The buildup of ice continued long enough to cause widespread power outages in the eastern piedmont. The freezing rain changed over to a mixture of sleet and snow before ending.",38
5536943,YORK (ZONE), ,01/07/1996,600,Ice Storm, , ,0,0,0,0,SC,EST, ,2404275,Z,9,GSP,0,0, , , , , , , , , ,01/07/1996,1300, , , , ,"","The buildup of ice continued long enough to cause widespread power outages in the eastern piedmont. The freezing rain changed over to a mixture of sleet and snow before ending.",39
5537549,EDMUNDS (ZONE), ,01/10/1996,600,Ice Storm, , ,0,0,0,0,SD,CST, ,2402912,Z,10,ABR,0,0, , , , , , , , , ,01/10/1996,1300, , , , ,"","Widespread freezing rain moved across northeast South Dakota from the early morning into the early afternoon, laying down a thin layer of ice. Travel was significantly slowed with a few vehicle accidents along with some vehicles ditched.",40
5537551,FAULK (ZONE), ,01/10/1996,600,Ice Storm, , ,0,0,0,0,SD,CST, ,2402912,Z,17,ABR,0,0, , , , , , , , , ,01/10/1996,1300, , , , ,"","Widespread freezing rain moved across northeast South Dakota from the early morning into the early afternoon, laying down a thin layer of ice. Travel was significantly slowed with a few vehicle accidents along with some vehicles ditched.",41
5537552,SPINK (ZONE), ,01/10/1996,600,Ice Storm, , ,0,0,0,0,SD,CST, ,2402912,Z,18,ABR,0,0, , , , , , , , , ,01/10/1996,1300, , , , ,"","Widespread freezing rain moved across northeast South Dakota from the early morning into the early afternoon, laying down a thin layer of ice. Travel was significantly slowed with a few vehicle accidents along with some vehicles ditched.",42
5537545,MCPHERSON (ZONE), ,01/10/1996,600,Ice Storm, , ,0,0,0,0,SD,CST, ,2402912,Z,5,ABR,0,0, , , , , , , , , ,01/10/1996,1300, , , , ,"","Widespread freezing rain moved across northeast South Dakota from the early morning into the early afternoon, laying down a thin layer of ice. Travel was significantly slowed with a few vehicle accidents along with some vehicles ditched.",43
5537546,BROWN (ZONE), ,01/10/1996,600,Ice Storm, , ,0,0,0,0,SD,CST, ,2402912,Z,6,ABR,0,0, , , , , , , , , ,01/10/1996,1300, , , , ,"","Widespread freezing rain moved across northeast South Dakota from the early morning into the early afternoon, laying down a thin layer of ice. Travel was significantly slowed with a few vehicle accidents along with some vehicles ditched.",44
5537548,ROBERTS (ZONE), ,01/10/1996,600,Ice Storm, , ,0,0,0,0,SD,CST, ,2402912,Z,8,ABR,0,0, , , , , , , , , ,01/10/1996,1300, , , , ,"","Widespread freezing rain moved across northeast South Dakota from the early morning into the early afternoon, laying down a thin layer of ice. Travel was significantly slowed with a few vehicle accidents along with some vehicles ditched.",45
5537547,MARSHALL (ZONE), ,01/10/1996,600,Ice Storm, , ,0,0,0,0,SD,CST, ,2402912,Z,7,ABR,0,0, , , , , , , , , ,01/10/1996,1300, , , , ,"","Widespread freezing rain moved across northeast South Dakota from the early morning into the early afternoon, laying down a thin layer of ice. Travel was significantly slowed with a few vehicle accidents along with some vehicles ditched.",46
5537553,GRANT (ZONE), ,01/10/1996,600,Ice Storm, , ,0,0,0,0,SD,CST, ,2402912,Z,21,ABR,0,0, , , , , , , , , ,01/10/1996,1300, , , , ,"","Widespread freezing rain moved across northeast South Dakota from the early morning into the early afternoon, laying down a thin layer of ice. Travel was significantly slowed with a few vehicle accidents along with some vehicles ditched.",47
5537550,DAY (ZONE), ,01/10/1996,600,Ice Storm, , ,0,0,0,0,SD,CST, ,2402912,Z,11,ABR,0,0, , , , , , , , , ,01/10/1996,1300, , , , ,"","Widespread freezing rain moved across northeast South Dakota from the early morning into the early afternoon, laying down a thin layer of ice. Travel was significantly slowed with a few vehicle accidents along with some vehicles ditched.",48
5538479,UNION (ZONE), ,01/10/1996,645,Ice Storm, , ,0,0,10000,0,SD,CST, ,2402886,Z,71,FSD,0,0, , , , , , , , , ,01/10/1996,830, , , , ,"","A narrow band of freezing rain caused major disruption to traffic just after the beginning of rush hour, especially in the cities of Sioux Falls and Watertown. Over one hundred accidents occurred, including a collision near Watertown which caused 3 fatalities. The ice accumulation was not enough to cause significant damage to trees or power lines.",49
5538284,CLARK (ZONE), ,01/10/1996,645,Ice Storm, , ,0,0,0,0,SD,CST, ,2402886,Z,19,FSD,0,0, , , , , , , , , ,01/10/1996,830, , , , ,"","A narrow band of freezing rain caused major disruption to traffic just after the beginning of rush hour, especially in the cities of Sioux Falls and Watertown. Over one hundred accidents occurred, including a collision near Watertown which caused 3 fatalities. The ice accumulation was not enough to cause significant damage to trees or power lines.",50
5538283,LINCOLN (ZONE), ,01/10/1996,645,Ice Storm, , ,0,0,50000,0,SD,CST, ,2402886,Z,67,FSD,0,0, , , , , , , , , ,01/10/1996,830, , , , ,"","A narrow band of freezing rain caused major disruption to traffic just after the beginning of rush hour, especially in the cities of Sioux Falls and Watertown. Over one hundred accidents occurred, including a collision near Watertown which caused 3 fatalities. The ice accumulation was not enough to cause significant damage to trees or power lines.",51
5538282,MINNEHAHA (ZONE), ,01/10/1996,645,Ice Storm, , ,0,15,200000,0,SD,CST, ,2402886,Z,62,FSD,0,0, , , , , , , , , ,01/10/1996,830, , , , ,"","A narrow band of freezing rain caused major disruption to traffic just after the beginning of rush hour, especially in the cities of Sioux Falls and Watertown. Over one hundred accidents occurred, including a collision near Watertown which caused 3 fatalities. The ice accumulation was not enough to cause significant damage to trees or power lines.",52
5538478,LAKE (ZONE), ,01/10/1996,645,Ice Storm, , ,0,0,10000,0,SD,CST, ,2402886,Z,55,FSD,0,0, , , , , , , , , ,01/10/1996,830, , , , ,"","A narrow band of freezing rain caused major disruption to traffic just after the beginning of rush hour, especially in the cities of Sioux Falls and Watertown. Over one hundred accidents occurred, including a collision near Watertown which caused 3 fatalities. The ice accumulation was not enough to cause significant damage to trees or power lines.",53
5538281,MOODY (ZONE), ,01/10/1996,645,Ice Storm, , ,0,0,5000,0,SD,CST, ,2402886,Z,56,FSD,0,0, , , , , , , , , ,01/10/1996,830, , , , ,"","A narrow band of freezing rain caused major disruption to traffic just after the beginning of rush hour, especially in the cities of Sioux Falls and Watertown. Over one hundred accidents occurred, including a collision near Watertown which caused 3 fatalities. The ice accumulation was not enough to cause significant damage to trees or power lines.",54
5538477,KINGSBURY (ZONE), ,01/10/1996,645,Ice Storm, , ,0,0,0,0,SD,CST, ,2402886,Z,39,FSD,0,0, , , , , , , , , ,01/10/1996,830, , , , ,"","A narrow band of freezing rain caused major disruption to traffic just after the beginning of rush hour, especially in the cities of Sioux Falls and Watertown. Over one hundred accidents occurred, including a collision near Watertown which caused 3 fatalities. The ice accumulation was not enough to cause significant damage to trees or power lines.",55
5538287,DEUEL (ZONE), ,01/10/1996,715,Ice Storm, , ,0,0,5000,0,SD,CST, ,2402886,Z,23,FSD,0,0, , , , , , , , , ,01/10/1996,900, , , , ,"","A narrow band of freezing rain caused major disruption to traffic just after the beginning of rush hour, especially in the cities of Sioux Falls and Watertown. Over one hundred accidents occurred, including a collision near Watertown which caused 3 fatalities. The ice accumulation was not enough to cause significant damage to trees or power lines.",56
5538476,BROOKINGS (ZONE), ,01/10/1996,715,Ice Storm, , ,0,0,20000,0,SD,CST, ,2402886,Z,40,FSD,0,0, , , , , , , , , ,01/10/1996,900, , , , ,"","A narrow band of freezing rain caused major disruption to traffic just after the beginning of rush hour, especially in the cities of Sioux Falls and Watertown. Over one hundred accidents occurred, including a collision near Watertown which caused 3 fatalities. The ice accumulation was not enough to cause significant damage to trees or power lines.",57
