EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5575174,PINELLAS CO.,ST. PETERSBURG,01/01/1996,2300,Flood, , ,0,0,0,0,FL,EST, ,2049202,C,103,TBW,0,0, , , , , , , , ,ST. PETERSBURG,01/02/1996,200, , , , ,"","Heavy rain of up to four inches in less than an hour caused standing water six inches deep in parts of St. Petersburg.",1
5585735,SOUTH COAST (ZONE), ,01/09/1996,1200,Flood, , ,0,0,0,0,WA,PST, ,2058061,Z,21,PQR,0,0, , , , , , , , , ,01/01/1997,0, , , , ,"","Heavy rains during the last week of December caused 4 major rivers and numerous smaller streams throughout Southwest Washington to flood. Most damage was confined to roads and farmland with a few homes and businesses inundated.",2
5585739,SOUTHERN CASCADE FOOTHILLS (ZONE), ,01/09/1996,1200,Flood, , ,0,0,0,0,WA,PST, ,2058061,Z,40,PQR,0,0, , , , , , , , , ,01/01/1997,0, , , , ,"","Heavy rains during the last week of December caused 4 major rivers and numerous smaller streams throughout Southwest Washington to flood. Most damage was confined to roads and farmland with a few homes and businesses inundated.",3
5585738,VANCOUVER AREA (ZONE), ,01/09/1996,1200,Flood, , ,0,0,0,0,WA,PST, ,2058061,Z,39,PQR,0,0, , , , , , , , , ,01/01/1997,0, , , , ,"","Heavy rains during the last week of December caused 4 major rivers and numerous smaller streams throughout Southwest Washington to flood. Most damage was confined to roads and farmland with a few homes and businesses inundated.",4
5585737,LOWER COLUMBIA (ZONE), ,01/09/1996,1200,Flood, , ,0,0,0,0,WA,PST, ,2058061,Z,22,PQR,0,0, , , , , , , , , ,01/01/1997,0, , , , ,"","Heavy rains during the last week of December caused 4 major rivers and numerous smaller streams throughout Southwest Washington to flood. Most damage was confined to roads and farmland with a few homes and businesses inundated.",5
5585736,SOUTHWEST INTERIOR (ZONE), ,01/09/1996,1200,Flood, , ,0,0,0,0,WA,PST, ,2058061,Z,20,PQR,0,0, , , , , , , , , ,01/01/1997,0, , , , ,"","Heavy rains during the last week of December caused 4 major rivers and numerous smaller streams throughout Southwest Washington to flood. Most damage was confined to roads and farmland with a few homes and businesses inundated.",6
5561917,SUFFOLK CO.,COUNTYWIDE,01/12/1996,1800,Flood, , ,0,0,0,0,NY,EST, ,2040559,C,103,OKX,0,0, , , , , , , , ,COUNTYWIDE,01/12/1996,2100, , , , ,"","",7
5561920,ESSEX CO.,COUNTYWIDE,01/12/1996,1800,Flood, , ,0,0,0,0,NJ,EST, ,1013908,C,13,OKX,0,0, , , , , , , , ,COUNTYWIDE,01/12/1996,2100, , , , ,"","",8
5561919,BERGEN CO.,COUNTYWIDE,01/12/1996,1800,Flood, , ,0,0,0,0,NJ,EST, ,2040561,C,3,OKX,0,0, , , , , , , , ,COUNTYWIDE,01/12/1996,2100, , , , ,"","",9
5561918,UNION CO.,COUNTYWIDE,01/12/1996,1800,Flood, , ,0,0,0,0,NJ,EST, ,2040560,C,39,OKX,0,0, , , , , , , , ,COUNTYWIDE,01/12/1996,2100, , , , ,"","A low pressure system over Virginia during the morning moved across Southern New England during the evening.  The form of precipitation changed quickly along the coast from snow to heavy rain.  The heavy rain and melting snowpack from the blizzard a few days earlier caused extensive and serious flooding problems.",10
5561922,PASSAIC CO.,EASTERN PASSAIC,01/12/1996,1800,Flood, , ,0,0,0,0,NJ,EST, ,2040562,C,31,OKX,0,0, , , , , , , , ,EASTERN PASSAIC,01/12/1996,2100, , , , ,"","",11
5561921,HUDSON CO.,COUNTYWIDE,01/12/1996,1800,Flood, , ,0,0,0,0,NJ,EST, ,1013909,C,17,OKX,0,0, , , , , , , , ,COUNTYWIDE,01/12/1996,2100, , , , ,"","",12
5561767,NASSAU CO.,COUNTYWIDE,01/12/1996,1800,Flood, , ,0,0,0,0,NY,EST, ,1013904,C,59,OKX,0,0, , , , , , , , ,COUNTYWIDE,01/12/1996,2100, , , , ,"","",13
5561766,QUEENS CO.,COUNTYWIDE,01/12/1996,1800,Flood, , ,0,0,0,0,NY,EST, ,2040558,C,81,OKX,0,0, , , , , , , , ,COUNTYWIDE,01/12/1996,2100, , , , ,"","",14
5561765,KINGS CO.,COUNTYWIDE,01/12/1996,1800,Flood, , ,0,0,0,0,NY,EST, ,2040557,C,47,OKX,0,0, , , , , , , , ,COUNTYWIDE,01/12/1996,2100, , , , ,"","",15
5561764,RICHMOND CO.,COUNTYWIDE,01/12/1996,1800,Flood, , ,0,0,0,0,NY,EST, ,2040556,C,85,OKX,0,0, , , , , , , , ,COUNTYWIDE,01/12/1996,2100, , , , ,"","",16
5561763,BRONX CO.,COUNTYWIDE,01/12/1996,1800,Flood, , ,0,0,0,0,NY,EST, ,2040555,C,5,OKX,0,0, , , , , , , , ,COUNTYWIDE,01/12/1996,2100, , , , ,"","",17
5561762,NEW YORK CO.,COUNTYWIDE,01/12/1996,1800,Flood, , ,0,0,0,0,NY,EST, ,2040554,C,61,OKX,0,0, , , , , , , , ,COUNTYWIDE,01/12/1996,2100, , , , ,"","",18
5561761,WESTCHESTER CO.,COUNTYWIDE,01/12/1996,1800,Flood, , ,0,0,0,0,NY,EST, ,2040553,C,119,OKX,0,0, , , , , , , , ,COUNTYWIDE,01/12/1996,2100, , , , ,"","A low pressure system over Virginia during the morning moved northeast across Southern New England during the evening.  The form of precipitation changed quickly along the coast from snow to heavy rain.  The heavy rain and melting snowpack from the blizzard a few days earlier caused extensive and serious flooding.",19
5561923,FAIRFIELD CO.,SOUTHERN FAIRFIELD,01/12/1996,1900,Flood, , ,0,0,0,0,CT,EST, ,2040563,C,1,OKX,0,0, , , , , , , , ,SOUTHERN FAIRFIELD,01/12/1996,2100, , , , ,"","",20
5561926,NEW LONDON CO.,SOUTHERN NEW LONDON,01/12/1996,1900,Flood, , ,0,0,0,0,CT,EST, ,2040566,C,11,OKX,0,0, , , , , , , , ,SOUTHERN NEW LONDON,01/12/1996,2100, , , , ,"","A low pressure system over Virginia during the morning moved across Southern New England during the evening.  The form of precipitation changed quickly along the coast from snow to heavy rain.  The heavy rain and melting snowpack from the blizzard a few days earlier, caused extensive and serious flooding problems.",21
5561925,NEW HAVEN CO.,SOUTHERN NEW HAVEN,01/12/1996,1900,Flood, , ,0,0,0,0,CT,EST, ,2040565,C,9,OKX,0,0, , , , , , , , ,SOUTHERN NEW HAVEN,01/12/1996,2100, , , , ,"","",22
5561924,MIDDLESEX CO.,SOUTHERN MIDDLESEX,01/12/1996,1900,Flood, , ,0,0,0,0,CT,EST, ,2040564,C,7,OKX,0,0, , , , , , , , ,SOUTHERN MIDDLESEX,01/12/1996,2100, , , , ,"","",23
5549480,JEFFERSON (ZONE), ,01/17/1996,700,Flood, , ,0,0,0,0,IN,EST, ,2029778,Z,79,LMK,0,0, , , , , , , , , ,01/18/1996,730, , , , ,"","Heavy rain and snowmelt caused minor flooding on the Mucatatuck River near Deputy, Indiana. The river crested at 17.4 feet at 530 pm on January 17. Flood stage is 15 feet.",24
5569758,HIGHLAND (ZONE), ,01/17/1996,1200,Flood, , ,0,0,5000,0,OH,EST, ,2051598,Z,80,ILN,0,0, , , , , , , , , ,01/23/1996,1200, , , , ,"","The combination of significant prior snow cover, warm temperatures, and rainfall produced widespread tributary flooding in the Ohio river basin.  Some ice jam flooding also occurred in the northern Scioto basin.  Snow water equivalents of nearly 4 inches in portions of the Maumee and St. Mary's basins kept the St. Mary's river out of its banks through the 19th and 20th.  Several rescues were made early on the 20th along the St. Mary's when at least 3 feet of flowing water was on a nearby road on the Mercer-Van Wert county line.

Most of the tributaries were back within their banks by the 21st, but points along the Ohio river were now in flood.  Some of the tributaries which experienced significant flooding were the Scioto, Great Miami and Blanchard rivers, as well as Ohio Brush Creek.",25
5569584,VAN WERT (ZONE), ,01/17/1996,1200,Flood, , ,0,0,10000,0,OH,EST, ,2051598,Z,24,ILN,0,0, , , , , , , , , ,01/23/1996,1200, , , , ,"","The combination of significant prior snow cover, warm temperatures, and rainfall produced widespread tributary flooding in the Ohio river basin.  Some ice jam flooding also occurred in the northern Scioto basin.  Snow water equivalents of nearly 4 inches in portions of the Maumee and St. Mary's basins kept the St. Mary's river out of its banks through the 19th and 20th.  Several rescues were made early on the 20th along the St. Mary's when at least 3 feet of flowing water was on a nearby road on the Mercer-Van Wert county line.

Most of the tributaries were back within their banks by the 21st, but points along the Ohio river were now in flood.  Some of the tributaries which experienced significant flooding were the Scioto, Great Miami and Blanchard rivers, as well as Ohio Brush Creek.",26
5569592,ROSS (ZONE), ,01/17/1996,1200,Flood, , ,0,0,5000,0,OH,EST, ,2051598,Z,73,ILN,0,0, , , , , , , , , ,01/23/1996,1200, , , , ,"","The combination of significant prior snow cover, warm temperatures, and rainfall produced widespread tributary flooding in the Ohio river basin.  Some ice jam flooding also occurred in the northern Scioto basin.  Snow water equivalents of nearly 4 inches in portions of the Maumee and St. Mary's basins kept the St. Mary's river out of its banks through the 19th and 20th.  Several rescues were made early on the 20th along the St. Mary's when at least 3 feet of flowing water was on a nearby road on the Mercer-Van Wert county line.

Most of the tributaries were back within their banks by the 21st, but points along the Ohio river were now in flood.  Some of the tributaries which experienced significant flooding were the Scioto, Great Miami and Blanchard rivers, as well as Ohio Brush Creek.",27
